2	0	0	0	74.6.74.202
2	2	1	0	85.54.158.14
2	2	2	1	88.8.253.206
2	2	0	0	bl1sch4042506.phx.gbll
2	2	11	0	bl1sch4042507.phx.gbll
2	2	0	0	bl1sch4042508.phx.gbll
2	2	11	0	bl1sch4042509.phx.gbll
2	2	23	0	bl1sch4042510.phx.gbll
2	2	18	0	bl1sch4042512.phx.gbll
2	2	22	0	livebot-65-55-209-1.search.live.com
2	2	16	1	livebot-65-55-209-3.search.live.com
2	2	5	1	livebot-65-55-210-23.search.live.com
2	2	4	2	lj511988.crawl.yahoo.net
2	2	6	0	lj512091.crawl.yahoo.net
2	2	0	0	lj612591.crawl.yahoo.net
2	2	5	1	xcrawl28.alexa.com
1	1	813	0	203.83.35.121.broad.sz.gd.dynamic.163data.com.cn
1	1	0	0	213.60.185.222
1	1	2	1	213.97.9.243
1	1	1	1	74.6.17.119
1	1	2	1	74.6.18.13
1	0	0	0	74.6.19.120
1	0	0	0	74.6.19.74
1	1	2	1	74.6.22.38
1	1	2	1	74.6.27.11
1	0	0	0	74.6.75.46
1	1	2	1	74.6.86.232
1	0	0	1	85.50.75.37
1	1	0	0	bl1sch4042513.phx.gbll
1	1	11	0	livebot-65-55-209-2.search.live.com
1	1	0	0	livebot-65-55-209-5.search.live.com
1	1	11	0	livebot-65-55-209-8.search.live.com
1	1	2	1	lj511241.crawl.yahoo.net
1	1	3	0	lj511338.crawl.yahoo.net
1	1	3	0	lj511371.crawl.yahoo.net
1	1	3	0	lj511435.crawl.yahoo.net
1	1	3	0	lj511510.crawl.yahoo.net
1	1	3	0	lj511628.crawl.yahoo.net
1	1	3	0	lj511633.crawl.yahoo.net
1	1	3	0	lj511674.crawl.yahoo.net
1	1	3	0	lj511717.crawl.yahoo.net
1	1	3	0	lj511780.crawl.yahoo.net
1	1	3	0	lj511830.crawl.yahoo.net
1	1	3	0	lj511943.crawl.yahoo.net
1	1	3	0	lj511992.crawl.yahoo.net
1	1	3	0	lj512015.crawl.yahoo.net
1	1	3	0	lj512068.crawl.yahoo.net
1	1	3	0	lj512124.crawl.yahoo.net
1	1	0	0	lj512262.crawl.yahoo.net
1	1	3	0	lj611049.crawl.yahoo.net
1	1	3	0	lj611753.crawl.yahoo.net
