2	2	4	1	sbider7.sitebuildit.com
2	2	48	1	vps.blockednomore.com
2	2	4	1	www981.sakura.ne.jp
2	2	24	1	xcrawl28.alexa.com
2	2	24	1	xcrawl29.alexa.com
1	0	0	0	128.194.135.94
1	1	0	0	151.red-80-32-56.staticip.rima-tde.net
1	0	0	0	157.28.1.210
1	1	6	1	166.70.204.140
1	1	0	0	168.red-88-22-247.staticip.rima-tde.net
1	1	4	1	174.pool85-56-39.dynamic.orange.es
1	1	2	1	192.red-83-53-125.dynamicip.rima-tde.net
1	0	0	1	194.72.238.61
1	1	4	1	198.red-81-33-34.dynamicip.rima-tde.net
1	0	0	0	198.red-88-23-226.staticip.rima-tde.net
1	0	0	0	200.52.196.14
1	0	0	0	200.52.196.2
1	0	0	0	200.52.196.7
1	1	6	1	200.77.87.93
1	1	4	1	201.225.226.250
1	1	0	0	203.red-83-43-165.dynamicip.rima-tde.net
1	1	0	0	213.60.185.222
1	1	8	0	213.red-83-57-153.dynamicip.rima-tde.net
1	1	6	1	217.12.16.54
1	1	24	1	217.169.46.98
1	1	7	0	220.181.19.177
1	0	0	0	24.77.206.62
1	1	6	1	38.100.41.101
1	1	6	1	41.207.1.180
1	1	4	1	5.red-213-98-238.dynamicip.rima-tde.net
1	1	0	0	5.red-83-45-146.dynamicip.rima-tde.net
1	0	0	0	60.28.164.105
1	0	0	0	60.28.164.98
1	1	4	1	62.87.37.18
1	0	0	1	65.222.176.124
1	1	4	1	65.pool85-57-13.dynamic.orange.es
1	1	6	1	66.180.82.95
1	1	4	1	66.180.82.97
1	1	24	1	66.220.3.55
1	1	6	1	66.231.188.214
1	0	0	0	66.231.188.235
1	1	1	1	72.14.199.17
1	1	6	1	74.208.16.41
1	1	4	1	74.52.245.146
1	1	1	1	74.6.17.11
1	1	2	1	74.6.18.70
1	1	2	1	74.6.18.72
1	0	0	0	74.6.19.121
1	1	2	1	74.6.28.76
1	1	1	1	74.6.73.221
1	1	1	1	74.6.87.18
1	1	2	1	74.6.87.71
1	1	1	1	74.6.87.82
1	1	6	1	75.126.2.2
1	1	0	0	79.red-88-7-165.staticip.rima-tde.net
1	1	0	0	80.red-83-35-72.dynamicip.rima-tde.net
1	0	0	1	81.184.32.79
1	1	24	1	82.99.30.33
1	0	0	0	83.35.72.87
1	1	4	1	85.10.128.87
1	1	4	1	85.12.45.22
1	1	4	1	89.17.194.17
1	0	0	0	89.57.36.165
1	1	0	0	93.red-83-44-99.dynamicip.rima-tde.net
1	1	0	0	93.red-83-58-184.dynamicip.rima-tde.net
1	1	6	1	98.195.64.32
1	1	0	0	bl1sch4042507.phx.gbll
1	1	8	0	cliente-17534.iberbanda.es
1	1	0	0	crawl-12.cuill.com
1	1	0	0	crawl-15.cuill.com
1	1	24	1	crush.dreamhost.com
1	1	24	1	dslb-088-072-233-004.pools.arcor-ip.net
1	1	6	1	host.trainsignalvideos.com
1	1	24	1	hosted-by.leaseweb.com
1	1	24	1	infong464.lxa.perfora.net
1	1	24	1	lager.netcraft.com
1	1	24	1	liarz.com
1	1	24	1	livebot-65-55-209-2.search.live.com
1	1	0	0	lj511905.crawl.yahoo.net
1	1	0	0	lj612274.crawl.yahoo.net
1	1	0	0	lj612540.crawl.yahoo.net
1	1	24	1	ns1.powerserver3.nl
1	1	4	1	rz502467.inktomisearch.com
1	1	4	1	rz502469.inktomisearch.com
1	1	24	1	server208.ejoa.com
1	1	24	1	wpc4637.amenworld.com
1	1	0	0	wwwgate161.motorola.com
